cycle,out_valid,out_ready,in_frame,in_pass,in_y,in_x,out_data0,out_data1,out_data2,ch_done,row_cnt,col_cnt,row_odd,col_odd,win_valid,pixel_valid,prev_we,mem_we,pool_mem_addr,prev_reg0,prev_reg1,prev_reg2,pair0,pair1,pair2,mem_rd0,mem_rd1,mem_rd2,pool_valid,pool_ready,pool_data0,pool_data1,pool_data2,pool_ch_done,out_frame,out_pass,out_py,out_px,monitor_err
668,1,1,0,0,25,18,0,1681,0,0,25,18,1,0,0,1,1,0,9,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
669,1,1,0,0,25,19,0,1681,0,0,25,19,1,1,1,1,0,0,9,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,12,9,0
670,1,1,0,0,25,20,0,1681,0,0,25,20,1,0,0,1,1,0,10,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
671,1,1,0,0,25,21,0,1681,0,0,25,21,1,1,1,1,0,0,10,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,12,10,0
672,1,1,0,0,25,22,0,1681,0,0,25,22,1,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
673,1,1,0,0,25,23,0,1681,0,0,25,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,0,0,12,11,0
674,1,1,0,0,25,24,0,1681,0,0,25,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
675,1,1,0,0,25,25,0,1681,0,1,25,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,1,0,0,12,12,0
676,1,1,0,1,0,0,0,0,15,0,0,0,0,0,0,1,1,0,0,0,1681,0,0,1681,15,0,1681,0,0,1,0,1681,15,0,,,,,0
677,1,1,0,1,0,1,0,0,15,0,0,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
678,1,1,0,1,0,2,0,0,15,0,0,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
679,1,1,0,1,0,3,0,0,15,0,0,3,0,1,0,1,0,1,1,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
680,1,1,0,1,0,4,0,0,15,0,0,4,0,0,0,1,1,0,2,0,0,15,0,0,15,0,1691,0,0,1,0,1691,15,0,,,,,0
681,1,1,0,1,0,5,0,0,15,0,0,5,0,1,0,1,0,1,2,0,0,15,0,0,15,0,1691,0,0,1,0,1691,15,0,,,,,0
682,1,1,0,1,0,6,0,0,15,0,0,6,0,0,0,1,1,0,3,0,0,15,0,0,15,0,2190,488,0,1,0,2190,488,0,,,,,0
683,1,1,0,1,0,7,0,0,15,0,0,7,0,1,0,1,0,1,3,0,0,15,0,0,15,0,2190,488,0,1,0,2190,488,0,,,,,0
684,1,1,0,1,0,8,0,0,15,0,0,8,0,0,0,1,1,0,4,0,0,15,0,0,15,1312,4284,2335,0,1,1312,4284,2335,0,,,,,0
685,1,1,0,1,0,9,0,0,15,0,0,9,0,1,0,1,0,1,4,0,0,15,0,0,15,1312,4284,2335,0,1,1312,4284,2335,0,,,,,0
686,1,1,0,1,0,10,0,0,15,0,0,10,0,0,0,1,1,0,5,0,0,15,0,0,15,2460,4554,2825,0,1,2460,4554,2825,0,,,,,0
687,1,1,0,1,0,11,0,0,15,0,0,11,0,1,0,1,0,1,5,0,0,15,0,0,15,2460,4554,2825,0,1,2460,4554,2825,0,,,,,0
688,1,1,0,1,0,12,0,0,15,0,0,12,0,0,0,1,1,0,6,0,0,15,0,0,15,2107,3943,2299,0,1,2107,3943,2299,0,,,,,0
689,1,1,0,1,0,13,0,0,46,0,0,13,0,1,0,1,0,1,6,0,0,15,0,0,46,2107,3943,2299,0,1,2107,3943,2299,0,,,,,0
690,1,1,0,1,0,14,0,0,184,0,0,14,0,0,0,1,1,0,7,0,0,15,0,0,184,0,1945,422,0,1,0,1945,422,0,,,,,0
691,1,1,0,1,0,15,260,0,294,0,0,15,0,1,0,1,0,1,7,0,0,184,260,0,294,0,1945,422,0,1,260,1945,422,0,,,,,0
692,1,1,0,1,0,16,416,0,241,0,0,16,0,0,0,1,1,0,8,0,0,184,416,0,241,0,1681,0,0,1,416,1681,241,0,,,,,0
693,1,1,0,1,0,17,224,0,98,0,0,17,0,1,0,1,0,1,8,416,0,241,416,0,241,0,1681,0,0,1,416,1681,241,0,,,,,0
694,1,1,0,1,0,18,0,0,22,0,0,18,0,0,0,1,1,0,9,416,0,241,416,0,241,0,1681,0,0,1,416,1681,241,0,,,,,0
695,1,1,0,1,0,19,0,0,15,0,0,19,0,1,0,1,0,1,9,0,0,22,0,0,22,0,1681,0,0,1,0,1681,22,0,,,,,0
696,1,1,0,1,0,20,0,0,15,0,0,20,0,0,0,1,1,0,10,0,0,22,0,0,22,0,1681,0,0,1,0,1681,22,0,,,,,0
697,1,1,0,1,0,21,0,0,15,0,0,21,0,1,0,1,0,1,10,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
698,1,1,0,1,0,22,0,0,15,0,0,22,0,0,0,1,1,0,11,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
699,1,1,0,1,0,23,0,0,15,0,0,23,0,1,0,1,0,1,11,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
700,1,1,0,1,0,24,0,0,15,0,0,24,0,0,0,1,1,0,12,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
701,1,1,0,1,0,25,0,0,15,0,0,25,0,1,0,1,0,1,12,0,0,15,0,0,15,0,1681,0,0,1,0,1681,15,0,,,,,0
702,1,1,0,1,1,0,0,0,15,0,1,0,1,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
703,1,1,0,1,1,1,0,0,15,0,1,1,1,1,1,1,0,0,0,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,0,0
704,1,1,0,1,1,2,0,0,15,0,1,2,1,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
705,1,1,0,1,1,3,0,0,15,0,1,3,1,1,1,1,0,0,1,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,1,0
706,1,1,0,1,1,4,0,0,15,0,1,4,1,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
707,1,1,0,1,1,5,0,0,15,0,1,5,1,1,1,1,0,0,2,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,2,0
708,1,1,0,1,1,6,0,0,15,0,1,6,1,0,0,1,1,0,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
709,1,1,0,1,1,7,0,0,15,0,1,7,1,1,1,1,0,0,3,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,3,0
710,1,1,0,1,1,8,0,0,15,0,1,8,1,0,0,1,1,0,4,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
711,1,1,0,1,1,9,0,0,15,0,1,9,1,1,1,1,0,0,4,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,4,0
712,1,1,0,1,1,10,0,0,15,0,1,10,1,0,0,1,1,0,5,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
713,1,1,0,1,1,11,0,0,15,0,1,11,1,1,1,1,0,0,5,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,5,0
714,1,1,0,1,1,12,0,0,29,0,1,12,1,0,0,1,1,0,6,0,0,15,0,0,29,0,0,46,0,1,0,0,46,0,,,,,0
715,1,1,0,1,1,13,0,0,248,0,1,13,1,1,1,1,0,0,6,0,0,29,0,0,248,0,0,46,1,1,0,0,248,0,0,1,0,6,0
716,1,1,0,1,1,14,177,0,933,0,1,14,1,0,0,1,1,0,7,0,0,29,177,0,933,260,0,294,0,1,260,0,933,0,,,,,0
717,1,1,0,1,1,15,1184,260,1199,0,1,15,1,1,1,1,0,0,7,177,0,933,1184,260,1199,260,0,294,1,1,1184,260,1199,0,0,1,0,7,0
718,1,1,0,1,1,16,2357,32,815,0,1,16,1,0,0,1,1,0,8,177,0,933,2357,32,933,416,0,241,0,1,2357,32,933,0,,,,,0
719,1,1,0,1,1,17,2051,0,201,0,1,17,1,1,1,1,0,0,8,2357,32,815,2357,32,815,416,0,241,1,1,2357,32,815,0,0,1,0,8,0
720,1,1,0,1,1,18,808,0,7,0,1,18,1,0,0,1,1,0,9,2357,32,815,2357,32,815,0,0,22,0,1,2357,32,815,0,,,,,0
721,1,1,0,1,1,19,0,0,14,0,1,19,1,1,1,1,0,0,9,808,0,7,808,0,14,0,0,22,1,1,808,0,22,0,0,1,0,9,0
722,1,1,0,1,1,20,0,0,15,0,1,20,1,0,0,1,1,0,10,808,0,7,808,0,15,0,0,15,0,1,808,0,15,0,,,,,0
723,1,1,0,1,1,21,0,0,15,0,1,21,1,1,1,1,0,0,10,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,10,0
724,1,1,0,1,1,22,0,0,15,0,1,22,1,0,0,1,1,0,11,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
725,1,1,0,1,1,23,0,0,15,0,1,23,1,1,1,1,0,0,11,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,11,0
726,1,1,0,1,1,24,0,0,15,0,1,24,1,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
727,1,1,0,1,1,25,0,0,15,0,1,25,1,1,1,1,0,0,12,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,0,12,0
728,1,1,0,1,2,0,0,0,15,0,2,0,0,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
729,1,1,0,1,2,1,0,0,15,0,2,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
730,1,1,0,1,2,2,0,0,15,0,2,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
731,1,1,0,1,2,3,0,0,15,0,2,3,0,1,0,1,0,1,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
732,1,1,0,1,2,4,0,0,15,0,2,4,0,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
733,1,1,0,1,2,5,0,0,15,0,2,5,0,1,0,1,0,1,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
734,1,1,0,1,2,6,0,0,15,0,2,6,0,0,0,1,1,0,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
735,1,1,0,1,2,7,0,0,15,0,2,7,0,1,0,1,0,1,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
736,1,1,0,1,2,8,0,0,15,0,2,8,0,0,0,1,1,0,4,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
737,1,1,0,1,2,9,0,0,15,0,2,9,0,1,0,1,0,1,4,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
738,1,1,0,1,2,10,0,0,15,0,2,10,0,0,0,1,1,0,5,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
739,1,1,0,1,2,11,0,0,100,0,2,11,0,1,0,1,0,1,5,0,0,15,0,0,100,0,0,15,0,1,0,0,100,0,,,,,0
740,1,1,0,1,2,12,220,0,405,0,2,12,0,0,0,1,1,0,6,0,0,15,220,0,405,0,0,46,0,1,220,0,405,0,,,,,0
741,1,1,0,1,2,13,754,0,1448,0,2,13,0,1,0,1,0,1,6,220,0,405,754,0,1448,0,0,46,0,1,754,0,1448,0,,,,,0
742,1,1,0,1,2,14,753,0,3119,0,2,14,0,0,0,1,1,0,7,220,0,405,753,0,3119,260,0,294,0,1,753,0,3119,0,,,,,0
743,1,1,0,1,2,15,2398,338,3004,0,2,15,0,1,0,1,0,1,7,753,0,3119,2398,338,3119,260,0,294,0,1,2398,338,3119,0,,,,,0
744,1,1,0,1,2,16,5110,283,1519,0,2,16,0,0,0,1,1,0,8,753,0,3119,5110,283,3119,416,0,241,0,1,5110,283,3119,0,,,,,0
745,1,1,0,1,2,17,5541,554,0,0,2,17,0,1,0,1,0,1,8,5110,283,1519,5541,554,1519,416,0,241,0,1,5541,554,1519,0,,,,,0
746,1,1,0,1,2,18,3118,0,0,0,2,18,0,0,0,1,1,0,9,5110,283,1519,5110,283,1519,0,0,22,0,1,5110,283,1519,0,,,,,0
747,1,1,0,1,2,19,200,0,4,0,2,19,0,1,0,1,0,1,9,3118,0,0,3118,0,4,0,0,22,0,1,3118,0,22,0,,,,,0
748,1,1,0,1,2,20,0,0,16,0,2,20,0,0,0,1,1,0,10,3118,0,0,3118,0,16,0,0,15,0,1,3118,0,16,0,,,,,0
749,1,1,0,1,2,21,0,0,15,0,2,21,0,1,0,1,0,1,10,0,0,16,0,0,16,0,0,15,0,1,0,0,16,0,,,,,0
750,1,1,0,1,2,22,0,0,15,0,2,22,0,0,0,1,1,0,11,0,0,16,0,0,16,0,0,15,0,1,0,0,16,0,,,,,0
751,1,1,0,1,2,23,0,0,15,0,2,23,0,1,0,1,0,1,11,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
752,1,1,0,1,2,24,0,0,15,0,2,24,0,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
753,1,1,0,1,2,25,0,0,15,0,2,25,0,1,0,1,0,1,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
754,1,1,0,1,3,0,0,0,15,0,3,0,1,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
755,1,1,0,1,3,1,0,0,15,0,3,1,1,1,1,1,0,0,0,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,0,0
756,1,1,0,1,3,2,0,0,15,0,3,2,1,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
757,1,1,0,1,3,3,0,0,15,0,3,3,1,1,1,1,0,0,1,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,1,0
758,1,1,0,1,3,4,0,0,15,0,3,4,1,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
759,1,1,0,1,3,5,0,0,15,0,3,5,1,1,1,1,0,0,2,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,2,0
760,1,1,0,1,3,6,0,0,15,0,3,6,1,0,0,1,1,0,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
761,1,1,0,1,3,7,0,0,15,0,3,7,1,1,1,1,0,0,3,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,3,0
762,1,1,0,1,3,8,0,0,15,0,3,8,1,0,0,1,1,0,4,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
763,1,1,0,1,3,9,0,0,15,0,3,9,1,1,1,1,0,0,4,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,4,0
764,1,1,0,1,3,10,0,0,38,0,3,10,1,0,0,1,1,0,5,0,0,15,0,0,38,0,0,100,0,1,0,0,100,0,,,,,0
765,1,1,0,1,3,11,0,0,503,0,3,11,1,1,1,1,0,0,5,0,0,38,0,0,503,0,0,100,1,1,0,0,503,0,0,1,1,5,0
766,1,1,0,1,3,12,27,0,1491,0,3,12,1,0,0,1,1,0,6,0,0,38,27,0,1491,754,0,1448,0,1,754,0,1491,0,,,,,0
767,1,1,0,1,3,13,0,695,3507,0,3,13,1,1,1,1,0,0,6,27,0,1491,27,695,3507,754,0,1448,1,1,754,695,3507,0,0,1,1,6,0
768,1,1,0,1,3,14,0,2486,4968,0,3,14,1,0,0,1,1,0,7,27,0,1491,27,2486,4968,2398,338,3119,0,1,2398,2486,4968,0,,,,,0
769,1,1,0,1,3,15,1623,2375,3982,0,3,15,1,1,1,1,0,0,7,0,2486,4968,1623,2486,4968,2398,338,3119,1,1,2398,2486,4968,0,0,1,1,7,0
770,1,1,0,1,3,16,4147,2755,1220,0,3,16,1,0,0,1,1,0,8,0,2486,4968,4147,2755,4968,5541,554,1519,0,1,5541,2755,4968,0,,,,,0
771,1,1,0,1,3,17,7235,2260,0,0,3,17,1,1,1,1,0,0,8,4147,2755,1220,7235,2755,1220,5541,554,1519,1,1,7235,2755,1519,0,0,1,1,8,0
772,1,1,0,1,3,18,5649,0,0,0,3,18,1,0,0,1,1,0,9,4147,2755,1220,5649,2755,1220,3118,0,4,0,1,5649,2755,1220,0,,,,,0
773,1,1,0,1,3,19,1011,0,0,0,3,19,1,1,1,1,0,0,9,5649,0,0,5649,0,0,3118,0,4,1,1,5649,0,4,0,0,1,1,9,0
774,1,1,0,1,3,20,0,0,9,0,3,20,1,0,0,1,1,0,10,5649,0,0,5649,0,9,0,0,16,0,1,5649,0,16,0,,,,,0
775,1,1,0,1,3,21,0,0,15,0,3,21,1,1,1,1,0,0,10,0,0,9,0,0,15,0,0,16,1,1,0,0,16,0,0,1,1,10,0
776,1,1,0,1,3,22,0,0,15,0,3,22,1,0,0,1,1,0,11,0,0,9,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
777,1,1,0,1,3,23,0,0,15,0,3,23,1,1,1,1,0,0,11,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,11,0
778,1,1,0,1,3,24,0,0,15,0,3,24,1,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
779,1,1,0,1,3,25,0,0,15,0,3,25,1,1,1,1,0,0,12,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,1,12,0
780,1,1,0,1,4,0,0,0,15,0,4,0,0,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
781,1,1,0,1,4,1,0,0,15,0,4,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
782,1,1,0,1,4,2,0,0,15,0,4,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
783,1,1,0,1,4,3,0,0,15,0,4,3,0,1,0,1,0,1,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
784,1,1,0,1,4,4,0,0,15,0,4,4,0,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
785,1,1,0,1,4,5,0,0,15,0,4,5,0,1,0,1,0,1,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
786,1,1,0,1,4,6,0,0,15,0,4,6,0,0,0,1,1,0,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
787,1,1,0,1,4,7,0,0,15,0,4,7,0,1,0,1,0,1,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
788,1,1,0,1,4,8,0,0,15,0,4,8,0,0,0,1,1,0,4,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
789,1,1,0,1,4,9,0,0,15,0,4,9,0,1,0,1,0,1,4,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
790,1,1,0,1,4,10,0,0,154,0,4,10,0,0,0,1,1,0,5,0,0,15,0,0,154,0,0,100,0,1,0,0,154,0,,,,,0
791,1,1,0,1,4,11,0,0,1510,0,4,11,0,1,0,1,0,1,5,0,0,154,0,0,1510,0,0,100,0,1,0,0,1510,0,,,,,0
792,1,1,0,1,4,12,0,888,3270,0,4,12,0,0,0,1,1,0,6,0,0,154,0,888,3270,754,0,1448,0,1,754,888,3270,0,,,,,0
793,1,1,0,1,4,13,0,1013,5365,0,4,13,0,1,0,1,0,1,6,0,888,3270,0,1013,5365,754,0,1448,0,1,754,1013,5365,0,,,,,0
794,1,1,0,1,4,14,0,1590,4930,0,4,14,0,0,0,1,1,0,7,0,888,3270,0,1590,4930,2398,338,3119,0,1,2398,1590,4930,0,,,,,0
795,1,1,0,1,4,15,48,900,2726,0,4,15,0,1,0,1,0,1,7,0,1590,4930,48,1590,4930,2398,338,3119,0,1,2398,1590,4930,0,,,,,0
796,1,1,0,1,4,16,1152,1247,195,0,4,16,0,0,0,1,1,0,8,0,1590,4930,1152,1590,4930,5541,554,1519,0,1,5541,1590,4930,0,,,,,0
797,1,1,0,1,4,17,5118,1104,0,0,4,17,0,1,0,1,0,1,8,1152,1247,195,5118,1247,195,5541,554,1519,0,1,5541,1247,1519,0,,,,,0
798,1,1,0,1,4,18,5307,0,0,0,4,18,0,0,0,1,1,0,9,1152,1247,195,5307,1247,195,3118,0,4,0,1,5307,1247,195,0,,,,,0
799,1,1,0,1,4,19,1455,21,0,0,4,19,0,1,0,1,0,1,9,5307,0,0,5307,21,0,3118,0,4,0,1,5307,21,4,0,,,,,0
800,1,1,0,1,4,20,137,0,0,0,4,20,0,0,0,1,1,0,10,5307,0,0,5307,0,0,0,0,16,0,1,5307,0,16,0,,,,,0
801,1,1,0,1,4,21,0,0,15,0,4,21,0,1,0,1,0,1,10,137,0,0,137,0,15,0,0,16,0,1,137,0,16,0,,,,,0
802,1,1,0,1,4,22,0,0,15,0,4,22,0,0,0,1,1,0,11,137,0,0,137,0,15,0,0,15,0,1,137,0,15,0,,,,,0
803,1,1,0,1,4,23,0,0,15,0,4,23,0,1,0,1,0,1,11,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
804,1,1,0,1,4,24,0,0,15,0,4,24,0,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
805,1,1,0,1,4,25,0,0,15,0,4,25,0,1,0,1,0,1,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
806,1,1,0,1,5,0,0,0,15,0,5,0,1,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
807,1,1,0,1,5,1,0,0,15,0,5,1,1,1,1,1,0,0,0,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,2,0,0
808,1,1,0,1,5,2,0,0,15,0,5,2,1,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
809,1,1,0,1,5,3,0,0,15,0,5,3,1,1,1,1,0,0,1,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,2,1,0
810,1,1,0,1,5,4,0,0,15,0,5,4,1,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
811,1,1,0,1,5,5,0,0,15,0,5,5,1,1,1,1,0,0,2,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,2,2,0
812,1,1,0,1,5,6,0,0,15,0,5,6,1,0,0,1,1,0,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
813,1,1,0,1,5,7,0,0,15,0,5,7,1,1,1,1,0,0,3,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,2,3,0
814,1,1,0,1,5,8,0,0,20,0,5,8,1,0,0,1,1,0,4,0,0,15,0,0,20,0,0,15,0,1,0,0,20,0,,,,,0
815,1,1,0,1,5,9,0,0,55,0,5,9,1,1,1,1,0,0,4,0,0,20,0,0,55,0,0,15,1,1,0,0,55,0,0,1,2,4,0
816,1,1,0,1,5,10,0,0,732,0,5,10,1,0,0,1,1,0,5,0,0,20,0,0,732,0,0,1510,0,1,0,0,1510,0,,,,,0
817,1,1,0,1,5,11,0,0,3385,0,5,11,1,1,1,1,0,0,5,0,0,732,0,0,3385,0,0,1510,1,1,0,0,3385,0,0,1,2,5,0
818,1,1,0,1,5,12,0,973,4903,0,5,12,1,0,0,1,1,0,6,0,0,732,0,973,4903,0,1013,5365,0,1,0,1013,5365,0,,,,,0
819,1,1,0,1,5,13,0,380,5358,0,5,13,1,1,1,1,0,0,6,0,973,4903,0,973,5358,0,1013,5365,1,1,0,1013,5365,0,0,1,2,6,0
820,1,1,0,1,5,14,0,1102,3169,0,5,14,1,0,0,1,1,0,7,0,973,4903,0,1102,4903,48,1590,4930,0,1,48,1590,4930,0,,,,,0
821,1,1,0,1,5,15,0,951,691,0,5,15,1,1,1,1,0,0,7,0,1102,3169,0,1102,3169,48,1590,4930,1,1,48,1590,4930,0,0,1,2,7,0
822,1,1,0,1,5,16,0,1496,0,0,5,16,1,0,0,1,1,0,8,0,1102,3169,0,1496,3169,5118,1247,195,0,1,5118,1496,3169,0,,,,,0
823,1,1,0,1,5,17,2286,494,0,0,5,17,1,1,1,1,0,0,8,0,1496,0,2286,1496,0,5118,1247,195,1,1,5118,1496,195,0,0,1,2,8,0
824,1,1,0,1,5,18,2533,309,0,0,5,18,1,0,0,1,1,0,9,0,1496,0,2533,1496,0,5307,21,0,0,1,5307,1496,0,0,,,,,0
825,1,1,0,1,5,19,704,158,0,0,5,19,1,1,1,1,0,0,9,2533,309,0,2533,309,0,5307,21,0,1,1,5307,309,0,0,0,1,2,9,0
826,1,1,0,1,5,20,36,16,0,0,5,20,1,0,0,1,1,0,10,2533,309,0,2533,309,0,137,0,15,0,1,2533,309,15,0,,,,,0
827,1,1,0,1,5,21,0,0,15,0,5,21,1,1,1,1,0,0,10,36,16,0,36,16,15,137,0,15,1,1,137,16,15,0,0,1,2,10,0
828,1,1,0,1,5,22,0,0,15,0,5,22,1,0,0,1,1,0,11,36,16,0,36,16,15,0,0,15,0,1,36,16,15,0,,,,,0
829,1,1,0,1,5,23,0,0,15,0,5,23,1,1,1,1,0,0,11,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,2,11,0
830,1,1,0,1,5,24,0,0,15,0,5,24,1,0,0,1,1,0,12,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
831,1,1,0,1,5,25,0,0,15,0,5,25,1,1,1,1,0,0,12,0,0,15,0,0,15,0,0,15,1,1,0,0,15,0,0,1,2,12,0
832,1,1,0,1,6,0,0,0,15,0,6,0,0,0,0,1,1,0,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
833,1,1,0,1,6,1,0,0,15,0,6,1,0,1,0,1,0,1,0,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
834,1,1,0,1,6,2,0,0,15,0,6,2,0,0,0,1,1,0,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
835,1,1,0,1,6,3,0,0,15,0,6,3,0,1,0,1,0,1,1,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
836,1,1,0,1,6,4,0,0,15,0,6,4,0,0,0,1,1,0,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
837,1,1,0,1,6,5,0,0,15,0,6,5,0,1,0,1,0,1,2,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
838,1,1,0,1,6,6,0,0,15,0,6,6,0,0,0,1,1,0,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
839,1,1,0,1,6,7,0,0,15,0,6,7,0,1,0,1,0,1,3,0,0,15,0,0,15,0,0,15,0,1,0,0,15,0,,,,,0
840,1,1,0,1,6,8,0,0,123,0,6,8,0,0,0,1,1,0,4,0,0,15,0,0,123,0,0,15,0,1,0,0,123,0,,,,,0
